NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N,D6C,D6N
6,Município,45,Pessoas,...,3143450,Montezuma - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6023,3143500,Morada Nova de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2603,3143609,Morro da Garça - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4141,3143708,Morro do Pilar - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4327,3143807,Munhoz - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,69979,3143906,Muriaé - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,26036,3144003,Mutum - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15631,3144102,Muzambinho - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4356,3144201,Nacip Raydan - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,42734,3144300,Nanuque - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3144359,Naque - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3144375,Natalândia - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4252,3144409,Natércia - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6048,3144508,Nazareno - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,21175,3144607,Nepomuceno - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3144656,Ninheira - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3144672,Nova Belém - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14679,3144706,Nova Era - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,41217,3144805,Nova Lima - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5286,3144904,Nova Módica - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5325,3145000,Nova Ponte - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3145059,Nova Porteirinha - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9936,3145109,Nova Resende - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9266,3145208,Nova Serrana - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,31213,3145307,Novo Cruzeiro - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3145356,Novo Oriente de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3145372,Novorizonte - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2227,3145406,Olaria - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3145455,Olhos-d'Água - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2116,3145505,Olímpio Noronha - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,29588,3145604,Oliveira - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2184,3145703,Oliveira Fortes - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2774,3145802,Onça de Pitangui - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3145851,Oratórios - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3145877,Orizânia - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12210,3145901,Ouro Branco - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22415,3146008,Ouro Fino - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,53413,3146107,Ouro Preto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9821,3146206,Ouro Verde de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3146255,Padre Carvalho - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14855,3146305,Padre Paraíso - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5890,3146404,Paineiras - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8123,3146503,Pains - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3146552,Pai Pedro - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1654,3146602,Paiva - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7847,3146701,Palma - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3146750,Palmópolis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6636,3146909,Papagaios - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,49014,3147006,Paracatu - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,44358,3147105,Pará de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14488,3147204,Paraguaçu - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13749,3147303,Paraisópolis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10836,3147402,Paraopeba - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2655,3147501,Passabém - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12046,3147600,Passa Quatro - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7645,3147709,Passa Tempo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3792,3147808,Passa Vinte - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,69046,3147907,Passos - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3147956,Patis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,86121,3148004,Patos de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,44376,3148103,Patrocínio - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4335,3148202,Patrocínio do Muriaé - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8200,3148301,Paula Cândido - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5515,3148400,Paulistas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10964,3148509,Pavão - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22464,3148608,Peçanha - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20166,3148707,Pedra Azul - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3148756,Pedra Bonita - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4122,3148806,Pedra do Anta - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4565,3148905,Pedra do Indaiá - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1222,3149002,Pedra Dourada - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9883,3149101,Pedralva - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3149150,Pedras de Maria da Cruz - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3670,3149200,Pedrinópolis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,30007,3149309,Pedro Leopoldo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1540,3149408,Pedro Teixeira - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2680,3149507,Pequeri - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2959,3149606,Pequi - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4381,3149705,Perdigão - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9238,3149804,Perdizes - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14105,3149903,Perdões - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3149952,Periquito - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4245,3150000,Pescador - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3427,3150109,Piau - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3150158,Piedade de Caratinga - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4619,3150208,Piedade de Ponte Nova - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5202,3150307,Piedade do Rio Grande - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3810,3150406,Piedade dos Gerais - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5602,3150505,Pimenta - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3150539,Pingo-d'Água - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3150570,Pintópolis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6321,3150604,Piracema - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2984,3150703,Pirajuba - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15928,3150802,Piranga - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4718,3150901,Piranguçu - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5542,3151008,Piranguinho - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7357,3151107,Pirapetinga - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,32672,3151206,Pirapora - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10251,3151305,Piraúba - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,16335,3151404,Pitangui - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,20926,3151503,Piumhi - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8168,3151602,Planura - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12414,3151701,Poço Fundo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,86971,3151800,Poços de Caldas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12227,3151909,Pocrane - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17151,3152006,Pompéu - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,50084,3152105,Ponte Nova - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3152131,Ponto Chique - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3152170,Ponto dos Volantes - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,46052,3152204,Porteirinha - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9107,3152303,Porto Firme - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15915,3152402,Poté - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,57362,3152501,Pouso Alegre - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5219,3152600,Pouso Alto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7078,3152709,Prados - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19559,3152808,Prata - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18225,3152907,Pratápolis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2472,3153004,Pratinha - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6928,3153103,Presidente Bernardes - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5602,3153202,Presidente Juscelino - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2414,3153301,Presidente Kubitschek - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,24241,3153400,Presidente Olegário - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6677,3153509,Alto Jequitibá - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4247,3153608,Prudente de Morais - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3151,3153707,Quartel Geral - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1910,3153806,Queluzito - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11801,3153905,Raposos - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,32264,3154002,Raul Soares - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10762,3154101,Recreio - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3154150,Reduto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8539,3154200,Resende Costa - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19433,3154309,Resplendor - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9053,3154408,Ressaquinha - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3154457,Riachinho - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8981,3154507,Riacho dos Machados - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,67249,3154606,Ribeirão das Neves - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3568,3154705,Ribeirão Vermelho - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5073,3154804,Rio Acima - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15789,3154903,Rio Casca - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2777,3155009,Rio Doce - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,13428,3155108,Rio do Prado - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7718,3155207,Rio Espera - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4445,3155306,Rio Manso - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9588,3155405,Rio Novo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10768,3155504,Rio Paranaíba - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,42749,3155603,Rio Pardo de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12613,3155702,Rio Piracicaba - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14057,3155801,Rio Pomba - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8282,3155900,Rio Preto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15089,3156007,Rio Vermelho - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5806,3156106,Ritápolis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1526,3156205,Rochedo de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3244,3156304,Rodeiro - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2832,3156403,Romaria - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3156452,Rosário da Limeira - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10667,3156502,Rubelita - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12235,3156601,Rubim - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,64210,3156700,Sabará - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14899,3156809,Sabinópolis - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18792,3156908,Sacramento - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,48808,3157005,Salinas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,8401,3157104,Salto da Divisa - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,18057,3157203,Santa Bárbara - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3157252,Santa Bárbara do Leste - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3157278,Santa Bárbara do Monte Verde - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5419,3157302,Santa Bárbara do Tugúrio - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3157336,Santa Cruz de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3157377,Santa Cruz de Salinas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7571,3157401,Santa Cruz do Escalvado - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4506,3157500,Santa Efigênia de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3744,3157609,Santa Fé de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3157658,Santa Helena de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6031,3157708,Santa Juliana - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,59893,3157807,Santa Luzia - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11123,3157906,Santa Margarida - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9491,3158003,Santa Maria de Itabira - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4634,3158102,Santa Maria do Salto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,19986,3158201,Santa Maria do Suaçuí - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6346,3158300,Santana da Vargem - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3204,3158409,Santana de Cataguases - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10060,3158508,Santana de Pirapama - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3260,3158607,Santana do Deserto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1639,3158706,Santana do Garambéu - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3590,3158805,Santana do Jacaré - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7750,3158904,Santana do Manhuaçu - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3158953,Santana do Paraíso - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3191,3159001,Santana do Riacho - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4294,3159100,Santana dos Montes - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,9079,3159209,Santa Rita de Caldas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7542,3159308,Santa Rita de Jacutinga - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3159357,Santa Rita de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5367,3159407,Santa Rita de Ibitipoca - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6937,3159506,Santa Rita do Itueto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,22228,3159605,Santa Rita do Sapucaí - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2757,3159704,Santa Rosa da Serra - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17385,3159803,Santa Vitória - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11785,3159902,Santo Antônio do Amparo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3988,3160009,Santo Antônio do Aventureiro - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4803,3160108,Santo Antônio do Grama - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5356,3160207,Santo Antônio do Itambé - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,12715,3160306,Santo Antônio do Jacinto - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,14912,3160405,Santo Antônio do Monte - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3160454,Santo Antônio do Retiro - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2707,3160504,Santo Antônio do Rio Abaixo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,3647,3160603,Santo Hipólito - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,40005,3160702,Santos Dumont - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,1782,3160801,São Bento Abade - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2978,3160900,São Brás do Suaçuí - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3160959,São Domingos das Dores - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17742,3161007,São Domingos do Prata - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3161056,São Félix de Minas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,61886,3161106,São Francisco - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5451,3161205,São Francisco de Paula - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4441,3161304,São Francisco de Sales - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,5522,3161403,São Francisco do Glória - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,7521,3161502,São Geraldo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4631,3161601,São Geraldo da Piedade - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3161650,São Geraldo do Baixio - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10875,3161700,São Gonçalo do Abaeté - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,6227,3161809,São Gonçalo do Pará - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,10093,3161908,São Gonçalo do Rio Abaixo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17498,3162005,São Gonçalo do Sapucaí - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17320,3162104,São Gotardo - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,4862,3162203,São João Batista do Glória - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3162252,São João da Lagoa - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,2051,3162302,São João da Mata - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,33162,3162401,São João da Ponte - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3162450,São João das Missões - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,64691,3162500,São João del Rei - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3162559,São João do Manhuaçu - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3162575,São João do Manteninha - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,11993,3162609,São João do Oriente - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3162658,São João do Pacuí - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,23731,3162708,São João do Paraíso - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,15230,3162807,São João Evangelista - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,17614,3162906,São João Nepomuceno - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3162922,São Joaquim de Bicas - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
6,Município,45,Pessoas,...,3162948,São José da Barra - MG,1980,1980,93,População residente,0,Total,0,Total,0,Total
