NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Ano (Código),Ano,Variável (Código),Variável
6,Município,45,Pessoas,11843,1400159,Bonfim - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,16516,1400175,Cantá - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,20537,1400209,Caracaraí - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,9331,1400233,Caroebe - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,10592,1400282,Iracema - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,16618,1400308,Mucajaí - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,10339,1400407,Normandia - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,12144,1400456,Pacaraima - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,27756,1400472,Rorainópolis - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,7629,1400506,São João da Baliza - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,7503,1400605,São Luiz - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,9664,1400704,Uiramutã - RR,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,151934,1500107,Abaetetuba - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,7179,1500131,Abel Figueiredo - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,54080,1500206,Acará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,37778,1500305,Afuá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,26497,1500347,Água Azul do Norte - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,54960,1500404,Alenquer - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,33282,1500503,Almeirim - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,109938,1500602,Altamira - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,28012,1500701,Anajás - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,510834,1500800,Ananindeua - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,26271,1500859,Anapu - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,44227,1500909,Augusto Corrêa - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29991,1500958,Aurora do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,15950,1501006,Aveiro - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,29065,1501105,Bagre - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,44956,1501204,Baião - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,3233,1501253,Bannach - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,118537,1501303,Barcarena - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,1446042,1501402,Belém - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,17145,1501451,Belterra - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,59836,1501501,Benevides - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,16375,1501576,Bom Jesus do Tocantins - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,15563,1501600,Bonito - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,122881,1501709,Bragança - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,14834,1501725,Brasil Novo - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,7206,1501758,Brejo Grande do Araguaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,62737,1501782,Breu Branco - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,99080,1501808,Breves - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,28016,1501907,Bujaru - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,32139,1501956,Cachoeira do Piriá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,22786,1502004,Cachoeira do Arari - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,132515,1502103,Cametá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,34853,1502152,Canaã dos Carajás - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,66759,1502202,Capanema - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,52768,1502301,Capitão Poço - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,192571,1502400,Castanhal - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,22821,1502509,Chaves - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,11721,1502608,Colares - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,46485,1502707,Conceição do Araguaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,31884,1502756,Concórdia do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,12765,1502764,Cumaru do Norte - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,17578,1502772,Curionópolis - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,32881,1502806,Curralinho - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,13783,1502855,Curuá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,38391,1502905,Curuçá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,57251,1502939,Dom Eliseu - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,32780,1502954,Eldorado do Carajás - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,7168,1503002,Faro - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,19508,1503044,Floresta do Araguaia - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,25345,1503077,Garrafão do Norte - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,38677,1503093,Goianésia do Pará - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,32049,1503101,Gurupá - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,37547,1503200,Igarapé-Açu - PA,2016,2016,9324,População residente estimada
6,Município,45,Pessoas,60675,1503309,Igarapé-Miri - PA,2016,2016,9324,População residente estimada
